_id,level,max_velocity,name,type
211838854,0,80.0,Xa Lộ Hà Nội,trunk
211840920,0,60.0,Xa Lộ Hà Nội,trunk
211840922,1,50.0,Xa Lộ Hà Nội,primary
211841813,2,-1.0,(không tên),secondary_link
211843431,2,-1.0,D1,secondary
211843432,2,-1.0,D1,secondary
211848193,3,-1.0,(không tên),tertiary
211848194,3,-1.0,(không tên),tertiary
211848819,3,-1.0,(không tên),tertiary
212623582,1,-1.0,Tôn Ðức Thắng,primary
213097119,3,-1.0,Nguyễn Lương Bằng,unclassified
213098161,2,-1.0,Hồ Học Lãm,trunk_link
213098163,3,-1.0,Hồ Học Lãm,tertiary
213105712,1,60.0,Nguyễn Văn Linh,primary
213332772,3,-1.0,Vũ Huy Tấn,tertiary
213396042,3,-1.0,(không tên),tertiary_link
213434584,3,-1.0,Hoàng Sa,tertiary
213716381,2,-1.0,Bắc Hải,primary_link
213719139,3,-1.0,(không tên),unclassified
213719140,3,-1.0,Phú Hòa,unclassified
213720087,1,-1.0,(không tên),primary
213721187,1,-1.0,Lý Thường Kiệt,primary
213721195,1,-1.0,Hoàng Văn Thụ,primary
213721199,2,-1.0,(không tên),primary_link
213721476,2,-1.0,(không tên),primary_link
213724109,2,-1.0,(không tên),primary_link
213726068,1,-1.0,Lý Thường Kiệt,primary
213726584,3,-1.0,Lạc Long Quân,tertiary
213727081,1,-1.0,Lý Thường Kiệt,primary
214527211,2,-1.0,Trần Quốc Thảo,secondary
214583952,0,-1.0,Quốc lộ 1,trunk
214583953,0,60.0,Cầu Bình Phước 2,trunk
214583954,0,60.0,Cầu Bình Phước 2,trunk
214583956,0,60.0,Quốc lộ 1,trunk
214584690,0,60.0,Quốc lộ 1,trunk
214584691,0,60.0,Cầu vượt Bình Phước,trunk
214584693,0,60.0,Quốc lộ 1,trunk
214584694,3,-1.0,Quốc lộ 1,tertiary
214584695,0,60.0,Quốc lộ 1,trunk
214585726,2,-1.0,Quốc lộ 1,trunk_link
214585727,3,-1.0,Quốc lộ 1,tertiary
214585730,2,-1.0,(không tên),primary_link
214587018,0,60.0,Quốc lộ 1,trunk
214587019,3,-1.0,Tô Ngọc Vân,tertiary
214587020,0,60.0,Cầu Rạch Sâu 2,trunk
214588125,3,-1.0,(không tên),unclassified
214588127,0,60.0,Cầu Bến Cát 2,trunk
214588129,0,60.0,Quốc lộ 1,trunk
214596911,3,-1.0,(không tên),tertiary
214644741,3,-1.0,Vườn Lài,tertiary
214756714,2,-1.0,(không tên),primary_link
214759809,2,-1.0,(không tên),secondary_link
214759811,2,-1.0,(không tên),secondary_link
214764468,2,-1.0,(không tên),secondary_link
214764469,2,-1.0,(không tên),secondary_link
214764471,2,-1.0,(không tên),secondary_link
214764473,2,-1.0,(không tên),secondary_link
214768261,2,20.0,(không tên),trunk_link
214768263,3,-1.0,Trần Đại Nghĩa,tertiary
214768266,2,-1.0,Trần Đại Nghĩa,trunk_link
214918852,1,-1.0,Tô Ký,primary
214926372,2,40.0,Võ Văn Kiệt,trunk_link
214993499,3,-1.0,Nguyễn Văn Tố,tertiary
214994451,3,-1.0,Ngô Quyền,tertiary
215037911,2,-1.0,(không tên),secondary
215039436,3,-1.0,Đường số 5,tertiary
215069069,2,-1.0,Nguyễn Thị Thập,secondary
215071401,2,-1.0,Nguyễn Lương Bằng,secondary
215071404,2,-1.0,Cầu Cả Cấm,secondary
215071572,3,-1.0,Cầu Ông Đội,tertiary
215071573,2,-1.0,Nguyễn Lương Bằng,secondary
215179039,3,-1.0,Bến Vân Đồn,tertiary
215254731,3,-1.0,Hồ Học Lãm,tertiary
215256457,3,20.0,(không tên),tertiary
215342877,3,-1.0,Thới An 16,tertiary
215347738,2,-1.0,Lê Đức Thọ,secondary
215350714,0,60.0,Quốc lộ 1,trunk
215350715,0,60.0,Cầu vượt Tân Thới Hiệp,trunk
215350716,3,60.0,Quốc lộ 1,tertiary
215350717,3,60.0,Quốc lộ 1,tertiary
215350718,0,60.0,Cầu vượt Tân Thới Hiệp,trunk
215350719,2,-1.0,Lê Văn Thọ,secondary
215350720,0,60.0,Quốc lộ 1,trunk
215350781,2,-1.0,Lê Văn Khương,secondary
215350943,2,-1.0,Lê Đức Thọ,secondary
215351899,2,-1.0,Cầu vượt Quang Trung,trunk_link
215352632,2,-1.0,Nguyễn Thị Thập,secondary
215424980,1,-1.0,Trần Hưng Ðạo,primary
215424982,1,-1.0,Nguyễn Thái Học,primary
215508133,1,-1.0,Nguyễn Thái Học,primary
215508134,1,-1.0,Nguyễn Thái Học,primary
215508254,3,-1.0,Lê Lợi,tertiary
215516942,3,-1.0,Đông Bắc,tertiary
215689917,3,-1.0,Phạm Văn Bạch,tertiary
215690324,3,-1.0,Phạm Văn Bạch,tertiary
215941710,1,-1.0,Khánh Hội,primary
215941713,1,-1.0,Khánh Hội,primary
215945328,2,-1.0,Lê Văn Lương,primary_link
215946085,1,-1.0,Nguyễn Hữu Thọ,primary
215946342,2,-1.0,(không tên),primary_link
215947465,2,-1.0,Nguyễn Thị Thập,secondary
215947467,2,-1.0,Nguyễn Thị Thập,secondary
216297228,1,60.0,Võ Trần Chí,primary
216308410,2,-1.0,(không tên),trunk_link
216308605,0,80.0,Nguyễn Văn Linh,trunk
216308607,0,80.0,Nguyễn Văn Linh,trunk
216309343,2,-1.0,Lê Văn Lương,primary_link
216321858,2,80.0,Nguyễn Văn Linh,primary_link
216326909,3,-1.0,Thế Lữ,tertiary
216329217,3,-1.0,Hồ Học Lãm,tertiary
216585724,3,10.0,Đường dẫn sảnh đến Quốc tế,tertiary
216585725,3,20.0,Đường dẫn sảnh đi Quốc tế,tertiary
216585726,3,20.0,Đường dẫn sảnh đến Quốc tế,tertiary
216585806,3,10.0,Đường dẫn Ga Quốc Nội,tertiary
216955725,2,-1.0,Nguyễn Thị Tú,secondary_link
216955728,2,-1.0,Nguyễn Thị Tú,secondary_link
216955791,0,80.0,Quốc lộ 1,trunk
216956826,3,-1.0,Trần Quốc Toản,tertiary
216956827,3,-1.0,Trần Quốc Toản,tertiary
216958427,3,-1.0,Bờ Bao Tân Thắng,tertiary
216958436,3,-1.0,Kênh Mười Chín Tháng Năm,tertiary
216958446,3,-1.0,(không tên),tertiary_link
216958448,3,-1.0,Kênh Mười Chín Tháng Năm,tertiary
216958451,3,-1.0,(không tên),tertiary_link
216959278,3,-1.0,Hai Mươi Sáu Tháng Ba,tertiary
216959279,3,-1.0,Đường số 15,tertiary
217067355,0,80.0,Quốc lộ 1,trunk
217067357,2,60.0,Quốc lộ 1,secondary
217609237,1,-1.0,Quang Trung,primary
217609238,1,-1.0,Quang Trung,primary
217609239,1,-1.0,Quang Trung,primary
217609332,2,-1.0,(không tên),primary_link
217620787,2,-1.0,Nguyễn Hữu Thọ,secondary
217620788,2,-1.0,Nguyễn Hữu Thọ,secondary
217620791,2,-1.0,Nguyễn Hữu Thọ,secondary
217620792,2,-1.0,(không tên),secondary_link
217620793,2,-1.0,Nguyễn Hữu Thọ,secondary
217620794,3,-1.0,Phạm Hữu Lầu,tertiary
217621289,2,-1.0,Nguyễn Hữu Thọ,secondary
217622010,3,-1.0,Nguyễn Bình,tertiary
217709169,3,-1.0,Đường số 3,tertiary
217709171,3,-1.0,Đường số 3,tertiary
217709181,3,-1.0,Đường số 1,tertiary
217709567,3,-1.0,Bình Thành,tertiary
217710562,2,-1.0,(không tên),trunk_link
218227252,0,60.0,Cầu vượt Ngã tư ThủĐức,trunk
218227253,1,50.0,Xa lộ Hà Nội,primary
218227691,2,-1.0,(không tên),trunk_link
218227693,2,-1.0,(không tên),trunk_link
218228180,1,60.0,Đồng Văn Cống,primary
218228445,2,-1.0,(không tên),primary_link
218228446,2,-1.0,(không tên),primary_link
218255874,2,-1.0,(không tên),trunk_link
218265677,1,50.0,Cầu,primary
218265678,1,50.0,Mai Chí Thọ,primary
218265679,1,50.0,Cầu Cá Trê Lớn,primary
218265680,1,50.0,Mai Chí Thọ,primary
218265681,1,50.0,Mai Chí Thọ,primary
218265682,1,50.0,Mai Chí Thọ,primary
218265683,1,50.0,Mai Chí Thọ,primary
218265684,1,50.0,Mai Chí Thọ,primary
218265685,1,50.0,Mai Chí Thọ,primary
218265686,0,60.0,Cầu Kênh 1,trunk
218265687,1,50.0,Mai Chí Thọ,primary
218265688,0,60.0,Cầu Kênh 2,trunk
218265689,1,50.0,Cầu Kênh 2,primary
218265690,1,50.0,Cầu Kênh 2,primary
218265691,2,-1.0,(không tên),trunk_link
218265692,0,60.0,Mai Chí Thọ,trunk
218265693,1,50.0,Mai Chí Thọ,primary
218265694,1,50.0,Mai Chí Thọ,primary
218265695,0,60.0,Mai Chí Thọ,trunk
218265696,0,40.0,Mai Chí Thọ,trunk
218265697,1,50.0,Mai Chí Thọ,primary
218265698,1,50.0,Mai Chí Thọ,primary
218265699,0,60.0,Cầu Kênh 1,trunk
218265700,2,-1.0,(không tên),trunk_link
218265701,1,50.0,Cầu Cá Trê Lớn,primary
218265702,1,50.0,Cầu,primary
218265703,1,50.0,Mai Chí Thọ,primary
218265704,1,50.0,Cầu Cá Trê Nhỏ,primary
218265705,1,50.0,Cầu Cá Trê Nhỏ,primary
218265706,0,60.0,Cầu Kênh 2,trunk
218265707,0,60.0,Mai Chí Thọ,trunk
218266651,1,50.0,Mai Chí Thọ,primary
218266652,2,-1.0,(không tên),trunk_link
218269285,0,60.0,Mai Chí Thọ,trunk
218269286,0,60.0,Mai Chí Thọ,trunk
218269287,0,60.0,Mai Chí Thọ,trunk
218269289,2,-1.0,(không tên),trunk_link
218269290,0,60.0,Mai Chí Thọ,trunk
218269291,2,-1.0,(không tên),primary_link
218409919,3,-1.0,Tân Thới Nhất 1,tertiary
218442348,2,-1.0,(không tên),trunk_link
218443726,3,30.0,Đường Cây Cám,unclassified
218850623,2,-1.0,Nguyễn Oanh,primary_link
218850624,2,-1.0,Nguyễn Oanh,primary_link
218851809,2,-1.0,Hàm Nghi,primary_link
219616469,3,-1.0,(không tên),tertiary
219730466,1,-1.0,Hoàng Văn Thụ,primary
219730526,2,-1.0,Lê Văn Sỹ,secondary
219856946,1,-1.0,Dương Bá Trạc,primary
219859641,1,-1.0,Cầu Nguyễn Văn Cừ,primary
219859643,1,-1.0,Nguyễn Văn Cừ,primary
219859645,1,-1.0,Nguyễn Văn Cừ,primary
219860365,2,-1.0,Trần Hưng Ðạo,secondary
219860447,1,-1.0,Nguyễn Văn Cừ,primary
219861105,1,-1.0,Trường Chinh,primary
219861149,1,-1.0,Trường Chinh,primary
219861150,1,-1.0,Cộng Hòa,primary
219862609,3,-1.0,Hẻm 84A Trần Hữu Trang,unclassified
219887039,2,-1.0,(không tên),primary_link
219887040,2,-1.0,(không tên),primary_link
220192632,3,-1.0,Đường 10A,unclassified
220209038,3,-1.0,Đường số 48,unclassified
220209448,3,-1.0,(không tên),unclassified
220210335,3,-1.0,(không tên),unclassified
220216393,1,-1.0,Võ Thị Sáu,primary
220216395,3,-1.0,Lý Chính Thắng,tertiary
220216396,3,-1.0,Nguyễn Đình Chính,unclassified
220216397,2,-1.0,(không tên),primary_link
220216399,3,-1.0,Huỳnh Văn Bánh,tertiary
220216405,3,-1.0,Lý Chính Thắng,tertiary
220216406,3,-1.0,Trương Quốc Dung,unclassified
220216407,1,-1.0,Võ Thị Sáu,primary
220216408,3,-1.0,Trần Huy Liệu,tertiary
220216411,3,-1.0,Trần Quốc Toản,tertiary
220411957,3,-1.0,Hẻm 200C Xóm Chiếu,unclassified
220421448,3,-1.0,Dương Đình Cúc,tertiary
220421449,0,60.0,Quốc Lộ 1,trunk
220423007,0,-1.0,Cầu vượt An Sương,trunk
220552582,1,-1.0,Trường Chinh,primary
220564419,2,-1.0,Huỳnh Tấn Phát,primary_link
220683273,2,-1.0,Điện Biên Phủ,primary_link
220683871,1,-1.0,Cầu Kênh Tẻ,primary
220683895,1,-1.0,Cầu Rạch Bàng 2,primary
220684104,2,-1.0,Nguyễn Thị Thập,secondary
220684105,2,-1.0,Đường số 4,secondary
220684106,2,-1.0,Cầu Him Lam,secondary
220687094,3,-1.0,(không tên),unclassified
220818784,2,-1.0,Huỳnh Tấn Phát,secondary
220844164,3,-1.0,Đường Số 1,unclassified
220846884,3,-1.0,Tân Thuận,unclassified
220860889,1,-1.0,Lý Thường Kiệt,primary
220860890,3,-1.0,Bành Văn Trân,tertiary
220860892,2,-1.0,(không tên),primary_link
220860894,1,-1.0,Lý Thường Kiệt,primary
220862996,1,-1.0,Cách Mạng Tháng Tám,primary
220863461,1,-1.0,Cách Mạng Tháng Tám,primary
220971019,3,-1.0,Nguyễn Trọng Tuyển,tertiary
220972103,2,-1.0,Cầu Lê Văn Sỹ,secondary
220972105,2,-1.0,Trần Quốc Thảo,secondary
220972107,2,-1.0,Lê Văn Sỹ,secondary
220972108,2,-1.0,Trần Quốc Thảo,secondary
220972173,3,-1.0,Bà Huyện Thanh Quan,tertiary_link
220972414,2,-1.0,An Dương Vương,secondary
220972416,1,-1.0,(không tên),primary
220972648,1,-1.0,Huỳnh Tấn Phát,primary
220972651,2,-1.0,Huỳnh Tấn Phát,secondary
220972652,1,-1.0,Huỳnh Tấn Phát,primary
221058158,3,-1.0,Hà Huy Tập,unclassified
221145523,2,-1.0,Nguyễn Thị Thập,secondary
221150538,1,-1.0,Lý Thường Kiệt,primary
221150542,2,-1.0,(không tên),primary_link
221152219,2,-1.0,Huỳnh Tấn Phát,primary_link
221152220,1,70.0,Nguyễn Văn Linh,primary
221152221,2,-1.0,Tân Thuận,primary_link
221152222,2,-1.0,Nguyễn Văn Linh,primary_link
221152223,2,-1.0,Tân Thuận,secondary_link
221152225,3,-1.0,Tân Thuận,unclassified
221152606,3,-1.0,Đường Số 2,unclassified
221152825,3,-1.0,(không tên),tertiary_link
221152826,3,-1.0,(không tên),tertiary_link
221153229,3,-1.0,(không tên),unclassified
221153233,3,-1.0,(không tên),tertiary_link
221153234,3,-1.0,(không tên),unclassified
221153235,3,-1.0,(không tên),unclassified
221295641,3,-1.0,Đường Số 13,tertiary_link
221308781,3,-1.0,Huỳnh Tấn Phát,tertiary
221308782,1,-1.0,Huỳnh Tấn Phát,primary
221424356,3,-1.0,Nguyễn Văn Quý,tertiary
221424656,2,-1.0,Cầu Phú Xuân,secondary
221424700,2,-1.0,Huỳnh Tấn Phát,secondary
221424701,2,-1.0,Huỳnh Tấn Phát,secondary
221429164,3,-1.0,Tân Mỹ,tertiary
221438348,2,-1.0,Cầu Đa Khoa,secondary
221442273,2,-1.0,Nguyễn Thị Thập,secondary_link
221442280,2,-1.0,Nguyễn Thị Thập,secondary_link
221491055,2,-1.0,(không tên),secondary_link
221491863,2,-1.0,Nguyễn Thị Thập,secondary
221915358,3,-1.0,Trần Quốc Toản,tertiary
221950442,2,-1.0,(không tên),secondary_link
221950443,2,-1.0,(không tên),secondary_link
222098772,3,-1.0,Đường số 1,tertiary
222098773,3,-1.0,Đường số 1,tertiary
222102416,3,-1.0,(không tên),tertiary_link
223228846,2,60.0,Nguyễn Văn Linh,primary_link
223231887,3,-1.0,Hồ Văn Huê,tertiary
223232801,0,60.0,Võ Chí Công,trunk
223361849,1,-1.0,Cầu Tân Thuận 2,primary
223508288,2,-1.0,(không tên),secondary_link
223637314,1,-1.0,Cách Mạng Tháng Tám,primary
223642675,3,-1.0,Đồng Đen,tertiary
223649481,3,-1.0,Quốc lộ 1,tertiary
223649483,0,60.0,Quốc lộ 1,trunk
223649485,3,-1.0,Cầu Bến Cát 1,tertiary
223649487,0,60.0,Cầu Cả Bốn 2,trunk
223649489,3,-1.0,Quốc lộ 1,tertiary
223660409,2,-1.0,Hà Huy Giáp,trunk_link
223661297,2,-1.0,(không tên),trunk_link
223663125,0,60.0,Quốc lộ 1,trunk
223663130,0,-1.0,Quốc lộ 1,trunk
223782704,2,-1.0,Cầu vượt Ngã tư Gò Dưa,secondary
223782975,2,30.0,Cầu vượt Ngã tư Gò Dưa,trunk_link
223783862,3,-1.0,Lê Văn Ninh,tertiary
223783863,3,-1.0,Lam Sơn,tertiary
223784065,2,-1.0,(không tên),trunk_link
223784069,2,-1.0,Cầu vượt Ngã tư Gò Dưa,secondary
223784360,1,-1.0,Cộng Hòa,primary
223786457,3,-1.0,Đường A,tertiary
223865318,3,-1.0,(không tên),tertiary_link
223867672,2,-1.0,Võ Văn Kiệt,trunk_link
223936861,1,-1.0,Cầu Tân Thuận 2,primary
224445154,3,-1.0,(không tên),tertiary_link
224445491,3,-1.0,Hoàng Sa,tertiary
224445699,3,-1.0,Hoàng Sa,tertiary
224445970,3,-1.0,Cầu số 8,tertiary_link
224446258,3,-1.0,Trần Kế Xương,tertiary_link
224446259,3,-1.0,Trần Kế Xương,tertiary_link
224456765,3,-1.0,Kha Vạn Cân,tertiary
224456766,3,-1.0,Kha Vạn Cân,tertiary
224456767,3,-1.0,(không tên),tertiary_link
224456768,3,-1.0,Kha Vạn Cân,tertiary
224607443,0,60.0,Cầu vượt Ngã tư Thủ Đức,trunk
224607444,0,80.0,Xa Lộ Hà Nội,trunk
224607445,0,80.0,Xa Lộ Hà Nội,trunk
224826679,2,-1.0,(không tên),secondary_link
224826680,2,-1.0,(không tên),secondary_link
225056510,2,-1.0,(không tên),trunk_link
225056556,2,-1.0,(không tên),trunk_link
225056565,0,80.0,Đại lộ Bình Dương,trunk
225058625,2,-1.0,(không tên),trunk_link
225058626,0,-1.0,Quốc lộ 13,trunk
225058627,0,-1.0,Cầu Vĩnh Bình,trunk
225058628,0,-1.0,Đại lộ Bình Dương,trunk
225058630,0,80.0,Đại lộ Bình Dương,trunk
225058631,0,80.0,Đại lộ Bình Dương,trunk
225058865,2,-1.0,(không tên),trunk_link
225058867,0,-1.0,Quốc lộ 13,trunk
225058868,0,-1.0,Quốc lộ 13,trunk
225058869,3,-1.0,Quốc lộ 1,tertiary
225058870,1,-1.0,Quốc lộ 13,primary
225058871,1,-1.0,Quốc lộ 13,primary
225192389,1,50.0,Cách Mạng Tháng Tám,primary
225192428,1,-1.0,Cách Mạng Tháng Tám,primary
225192874,2,-1.0,Trường Sơn,primary_link
225192895,1,-1.0,Cách Mạng Tháng Tám,primary
225194826,3,-1.0,Đường đất,tertiary
225194914,3,-1.0,(không tên),tertiary
225194983,3,-1.0,(không tên),tertiary
225367281,3,-1.0,Cầu Ông Đội,tertiary
225372720,1,-1.0,Hai Bà Trưng,primary
225756962,3,-1.0,Phú Thuận,unclassified
225756964,3,-1.0,Cầu Phú Thuận,unclassified
225757329,2,-1.0,Tân Phú,primary_link
225757698,2,60.0,(không tên),primary_link
225758615,1,80.0,Nguyễn Văn Linh,primary
225758830,1,80.0,Nguyễn Văn Linh,primary
225921220,1,60.0,Nguyễn Văn Linh,primary
225922496,3,-1.0,Nguyễn Đức Cảnh,tertiary
226183509,3,-1.0,Tân Hoà Đông,tertiary
226185585,2,-1.0,Điện Biên Phủ,primary_link
226203283,3,60.0,Nguyễn Văn Linh,tertiary
226203284,3,60.0,Nguyễn Văn Linh,tertiary
226203714,3,-1.0,(không tên),unclassified
226262555,1,-1.0,Bạch Đằng,primary
226262556,2,-1.0,Lê Quang Định,primary_link
226263687,1,-1.0,Bạch Đằng,primary
226263688,1,-1.0,Bạch Đằng,primary
226265712,2,-1.0,Nguyễn Hữu Cảnh,primary_link
226334527,3,-1.0,Phú Thuận,unclassified
226334703,2,-1.0,Nguyễn Văn Quỳ,secondary_link
226335440,2,-1.0,Cầu 15B,secondary
226335441,2,-1.0,Cầu Ông Đội,secondary
226337750,2,-1.0,Nguyễn Thị Thập,secondary
226347670,2,-1.0,(không tên),primary_link
226348429,3,-1.0,Trung Mỹ Tây 13,unclassified
226509527,2,-1.0,Nguyễn Trọng Tuyển,primary_link
226512043,2,-1.0,Quang Trung,primary_link
226512044,2,-1.0,Quang Trung,primary_link
226512046,2,-1.0,Quang Trung,primary_link
226512568,2,-1.0,Quang Trung,primary_link
226513023,2,-1.0,Quang Trung,primary_link
226827648,1,-1.0,Nguyễn Hữu Thọ,primary
226838739,3,-1.0,(không tên),unclassified
226838741,3,-1.0,(không tên),unclassified
226838746,3,-1.0,(không tên),unclassified
226838747,3,-1.0,Cầu Rạch Láng Le,unclassified
226839161,3,-1.0,Cầu Rạch Gia,tertiary
226839162,3,-1.0,Vườn Lài,tertiary
227076577,1,-1.0,Võ Văn Kiệt,primary
227081061,2,-1.0,(không tên),secondary
227081191,2,-1.0,Võ Văn Kiệt,secondary
227081193,2,-1.0,(không tên),secondary
227081638,2,-1.0,Võ Văn Kiệt,secondary
227084715,2,-1.0,Võ Văn Kiệt,trunk_link
227084972,2,-1.0,Võ Văn Kiệt,trunk_link
227085620,2,-1.0,Võ Văn Kiệt,primary_link
227085622,1,50.0,Võ Văn Kiệt,primary
227086068,2,-1.0,Võ Văn Kiệt,trunk_link
227090879,3,-1.0,Võ Văn Kiệt,tertiary_link
227090885,3,-1.0,(không tên),tertiary_link
227090886,2,-1.0,Võ Văn Kiệt,trunk_link
227091814,2,-1.0,Võ Văn Kiệt,trunk_link
227091815,3,-1.0,(không tên),tertiary_link
227093471,3,-1.0,Bến Vân Đồn,tertiary
227093472,3,-1.0,Bến Vân Đồn,tertiary
227093473,3,-1.0,Bến Vân Đồn,tertiary
227093474,3,-1.0,Cầu Dừa,tertiary
227093733,3,-1.0,Bến Vân Đồn,tertiary
227093734,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
227244826,3,-1.0,Đường số 10,tertiary
227249925,0,60.0,Cầu vượt Võ Văn Kiệt,trunk
227447490,2,-1.0,(không tên),primary_link
227450331,1,60.0,Võ Trần Chí,primary
227520312,0,60.0,Cầu Sài Gòn 2,trunk
227520319,1,-1.0,Vòng xoay Mũi Tàu,primary
227604596,2,-1.0,Nguyễn Thị Nghĩa,primary_link
227617287,0,80.0,Nguyễn Văn Linh,trunk
227617288,3,-1.0,Nguyễn Lương Bằng,tertiary
227620831,2,-1.0,(không tên),trunk_link
227732368,3,-1.0,Nguyễn Tất Thành,tertiary
227737845,3,-1.0,Hoàng Minh Giám,tertiary
227738147,3,-1.0,Nguyễn Thái Sơn,tertiary
227738349,2,-1.0,Quang Trung,primary_link
227739703,1,-1.0,Nguyễn Thị Minh Khai,primary
227742838,2,-1.0,Nguyễn Thị Minh Khai,primary_link
227742840,3,-1.0,Cao Thắng,tertiary
227746179,1,-1.0,Trần Hưng Ðạo,primary
228021173,0,80.0,Quốc lộ 1,trunk
228021174,1,60.0,Quốc lộ 1,primary
228077597,2,-1.0,Nguyễn Văn Linh,primary_link
228096692,2,-1.0,Quốc Lộ 50,secondary
228096693,2,-1.0,Cầu Nhị Thiên Đường 2,secondary
228096694,2,-1.0,Cầu Nhị Thiên Đường 1,secondary
228096695,2,-1.0,Quốc Lộ 50,secondary
228096696,2,-1.0,Cầu Nhị Thiên Đường 2,secondary
228096697,2,-1.0,Quốc Lộ 50,secondary
228325944,2,-1.0,Lê Văn Linh,primary_link
228325946,2,-1.0,Lê Văn Linh,primary_link
228335956,2,-1.0,(không tên),secondary_link
228336208,2,-1.0,(không tên),secondary_link
228358833,3,-1.0,Đường số 8,tertiary
228359236,3,-1.0,Cầu Nguyễn Văn Cừ,tertiary
229485690,0,60.0,Đường hầm sông Sài Gòn,trunk
229485691,0,60.0,Đường hầm sông Sài Gòn,trunk
230076501,2,-1.0,Trần Văn Giàu,secondary
230076506,3,-1.0,Đường A,tertiary
230934665,1,-1.0,Cách Mạng Tháng Tám,primary
230934666,3,-1.0,Võ Văn Tần,tertiary
230934667,1,-1.0,Cách Mạng Tháng Tám,primary
230935039,1,-1.0,Nguyễn Thị Minh Khai,primary
230935041,1,-1.0,Cách Mạng Tháng Tám,primary
231042714,3,-1.0,Hồ Văn Long,unclassified
231045738,3,-1.0,Số 7,tertiary
231045827,3,-1.0,Đường số 4,unclassified
231052867,2,-1.0,(không tên),secondary_link
231053171,2,-1.0,Nguyễn Thị Thập,secondary_link
231879310,1,60.0,Cầu Kênh 1,primary
231879311,1,60.0,Võ Trần Chí,primary
231879312,1,60.0,Cầu Kênh 1,primary
231879435,1,60.0,Cống Cái Trung,primary
231879436,1,60.0,Võ Trần Chí,primary
231879437,1,60.0,Cống Cái Trung,primary
231879443,1,60.0,Cầu Kênh 10,primary
231879444,1,60.0,Võ Trần Chí,primary
231879445,1,60.0,Cầu Kênh 10,primary
231879446,1,60.0,Võ Trần Chí,primary
231879516,3,-1.0,Cầu Cái Tâm,tertiary
231977547,1,-1.0,Quang Trung,primary
231978076,2,-1.0,Đinh Tiên Hoàng,secondary
